"","array","month.day","temp.avg","hum.avg","dew.pt.avg","light.avg","light.min","light.max","temp.min","temp.max","temp.std","light.std","dew.pt.std","hum.std","hum.max","hum.min","dp.max","dp.min","daynum","grove"
"2041","SE","01-26",18.7024583333333,34.2100694444444,2.21076388888889,9628.06319444444,0,88178.4,12.594,28.555,4.55324359765452,17307.7761785423,3.01815449526656,6.29668371280731,54.5,19,10.7,-2.2,57,"MB"
"2042","SE","01-27",16.2405694444444,39.9809523809524,1.11904761904762,11528.725,0,148801,12.207,27.567,3.54076358947535,23411.4580652637,0.854185986558958,4.64557471889803,48.5,32,NA,NA,58,"MB"
"2043","SE","01-28",15.1466284722222,NA,NA,6715.73958333333,0,79911.6,11.139,23.292,2.60777229829293,13930.8492644744,NA,NA,NA,NA,NA,NA,59,"MB"
"2044","SE","01-29",13.3162152777778,NA,NA,2744.24930555556,0,31689.1,11.431,17.189,1.4760502369249,4830.55654227162,NA,NA,NA,NA,NA,NA,60,"MB"
"2045","SE","01-30",13.6168333333333,NA,NA,7593.00208333333,0,104711.8,10.944,20.996,2.41164710294208,15301.1302715142,NA,NA,NA,NA,NA,NA,61,"MB"
"2046","SE","01-31",12.8721458333333,NA,NA,3652.19826388889,0,74400.5,10.259,16.713,1.56160340840412,8040.87177130319,NA,NA,NA,NA,NA,NA,62,"MB"
"2047","SE","02-01",12.56503125,NA,NA,1728.58715277778,0,26178,10.063,16.427,1.60177753909034,3389.00837121244,NA,NA,NA,NA,NA,NA,63,"MB"
"2048","SE","02-02",12.6822256944444,NA,NA,7693.12986111111,0,176356.7,9.472,21.951,2.07324481522736,19209.2938417153,NA,NA,NA,NA,NA,NA,64,"MB"
"2049","SE","02-03",12.1437638888889,NA,NA,4767.27569444444,0,121245.2,9.768,18.14,1.39769432580155,10454.9903491058,NA,NA,NA,NA,NA,NA,65,"MB"
"2050","SE","02-04",11.6737222222222,NA,NA,16648.5944444444,0,198401.3,6.978,20.901,3.1146103507271,39135.4163690191,NA,NA,NA,NA,NA,NA,66,"MB"
"2051","SE","02-05",8.8076875,NA,NA,14769.5736111111,0,198401.3,4.311,19.948,3.23996496188898,33218.5247934612,NA,NA,NA,NA,NA,NA,67,"MB"
"2052","SE","02-06",5.19520481927711,NA,NA,9.20843373493976,0,398.3,4.519,5.655,0.223587368149463,51.5742448600341,NA,NA,NA,NA,NA,NA,68,"MB"
"2053","SE","12-16",13.5327738095238,86.6309523809524,10.9988095238095,0,0,0,12.401,14.421,0.595585959344615,0,0.550901571603269,6.46776951162736,98.5,78.5,12.1,10.2,16,"MB"
"2054","SE","12-17",14.3401944444444,100.559027777778,13.3659722222222,11642.8305555556,0,165334.4,10.846,26.977,3.28281449799737,26532.7765580159,1.88604496288216,1.51703053030838,102.5,95,20.5,10.6,17,"MB"
"2055","SE","12-18",15.1090590277778,79.5659722222222,9.93055555555556,14467.0989583333,0,187379,9.176,28.754,4.82278542776038,30490.1252263202,3.27012190158994,17.9428289255871,102.5,52.5,21.5,4,18,"MB"
"2056","SE","12-19",17.7261111111111,54.328125,7.34861111111111,17034.5284722222,0,187379,12.401,31.37,4.60764602179635,39418.2644053382,1.37410020536018,9.17213287950155,72,28.5,13.1,3.8,19,"MB"
"2057","SE","12-20",14.4357673611111,76.7586805555556,9.50243055555556,13457.3409722222,0,170845.6,10.748,27.37,3.6449602854182,29026.9098884966,2.44195921413996,16.3191683426533,99,43,12.2,4.3,20,"MB"
"2058","SE","12-21",15.6560798611111,84.1666666666667,11.5444444444444,17087.8965277778,0,176356.7,11.722,31.37,4.9480016094781,39955.6076646096,1.00972813657678,15.5705654589293,101,39,13.1,9.2,21,"MB"
"2059","SE","12-22",15.9657673611111,66.1006944444444,8.60694444444444,18640.5631944444,0,176356.7,12.594,25.222,3.41339325964556,40098.8980897978,0.780659310182938,7.74429763487497,78.5,50.5,10.3,6.7,22,"MB"
"2060","SE","12-23",14.5004305555556,64.9895833333333,7.59131944444444,6699.93125,0,148801,11.625,24.351,2.60383580264707,15718.033057759,0.823708573450584,6.95993230322718,75,38,11,6.3,23,"MB"
"2061","SE","12-24",15.4945625,74.7708333333333,9.56736111111111,17741.1732638889,0,170845.6,10.553,31.37,4.7857435799262,40581.7432820841,3.11852573632143,18.4659848320856,99.5,33.5,13.6,5.3,24,"MB"
"2062","SE","12-25",13.0648298611111,80.2864583333333,8.93402777777778,14709.7347222222,0,176356.7,8.581,24.448,3.81976768847903,36169.8240373038,2.48735234729102,13.8382413621911,100.5,55.5,15.9,4.7,25,"MB"
"2063","SE","12-26",13.0554548611111,60.8854166666667,4.95520833333333,15699.0864583333,0,187379,8.182,26.585,4.70767457312601,35837.7749984108,1.91832551428209,11.9701601626945,80.5,30,8.7,2,26,"MB"
"2064","SE","12-27",13.3103854166667,54.5364583333333,3.13298611111111,17216.2427083333,0,187379,7.782,26.977,5.13015287524751,39587.7474718768,3.93656876358948,18.0672251424144,84,28,9.4,-3,27,"MB"
"2065","SE","12-28",11.7664027777778,36.6701388888889,-3.24618055555556,18900.4288194444,0,187379,6.674,25.513,4.89888542727214,42561.0192469102,1.12059559607121,6.59272199140112,46,21,1.1,-5.2,28,"MB"
"2066","SE","12-29",12.2980243055556,43.0104166666667,-0.867708333333333,18058.375,0,187379,7.28,25.125,4.93310602512822,41689.7039568437,2.51759639221156,11.6081445560797,68,18,5.3,-4.8,29,"MB"
"2067","SE","12-30",12.5743506944444,53.7361111111111,2.59409722222222,18353.3364583333,0,187379,7.381,26.488,4.96148189253621,41632.2228202851,4.20720303411968,13.1776847120762,82.5,24.5,9.6,-2.9,30,"MB"
"2068","SE","12-31",11.5294965277778,57.5659722222222,2.56354166666667,14488.5145833333,0,176356.7,6.877,23.966,3.87170555021734,32548.6901192809,2.99174659549194,14.6604716980858,82,37,6.8,-2.4,31,"MB"
"2069","SW","01-01",10.4084861111111,40.1822916666667,-3.09027777777778,5802.56076388889,0,154312.1,6.064,20.043,3.29426172403266,14103.472171913,1.1047770484364,6.89105861291429,51.5,26,-0.2,-5.2,32,"MB"
"2070","SW","01-02",9.23541666666667,55.1996527777778,0.286458333333333,5544.1875,0,143289.8,5.757,17.379,2.64396817441456,13571.3104267116,3.63645747300332,10.3494297786462,72.5,34.5,4.7,-5.2,33,"MB"
"2071","SW","01-03",10.3407638888889,61.4236111111111,2.82256944444444,5335.74826388889,0,99200.7,6.573,18.236,2.60171857832127,12163.7478469241,2.4613268698646,8.81444795990001,80.5,40,7.3,-1.7,34,"MB"
"2072","SW","01-04",10.6229548611111,63.6458333333333,3.36284722222222,5362.73333333333,0,77156.1,7.179,18.521,2.45169141814423,11794.7452036795,4.28160007265421,15.9590476561289,86,38.5,8.4,-3,35,"MB"
"2073","SW","01-05",10.2044340277778,89.0815972222222,8.23229166666667,545.681165919283,0,3272.2,9,12.98,1.03187352145193,744.177354687218,1.23267037891977,10.6193781954881,99.5,64.5,10.1,6,36,"MB"
"2074","SW","01-06",11.5572916666667,97.2638888888889,11.1270833333333,NA,NA,NA,8.5,14.5,2.11828334900926,NA,1.78851226789312,3.32787008740151,101,89,13.9,8.5,37,"MB"
"2075","SW","01-07",13.9662708333333,98.4861111111111,13.5861111111111,781.169090909091,0,6544.5,12.304,17.5,1.28596540678162,1789.48720258352,1.03234188696547,2.96139177918783,101.5,87.5,16.9,11.7,38,"MB"
"2076","SW","01-08",14.1985243055556,86.1614583333333,11.5927083333333,2397.03715277778,0,24800.2,11.722,19.662,1.81205924000918,4090.04573728397,0.517278753055226,9.14397846217524,99.5,64,13.1,10.5,39,"MB"
"2077","SW","01-09",12.7466076388889,95.7239583333333,11.8368055555556,538.909027777778,0,4305.6,11.334,14.421,0.756473333799551,835.537360269438,0.673049798860405,7.10248636042337,102,79,13.2,10.4,40,"MB"
"2078","SW","01-10",12.24384375,98.2048611111111,11.3954861111111,4818.59409722222,0,137778.7,8.978,20.615,2.36841945707043,12455.6638598098,1.48058766459776,2.8296053051147,102.5,90.5,15.5,8.6,41,"MB"
"2079","SW","01-11",12.9741458333333,84.5277777777778,9.84583333333333,3551.88194444444,0,110223,9.768,19.187,2.78395044928858,9790.19085889953,0.7683980349205,15.5043860016585,102,48.5,11.7,7.7,42,"MB"
"2080","SW","01-12",12.0538368055556,97.6302083333333,11.0729166666667,3470.85347222222,0,46844.8,9.373,18.521,2.34903577173667,6098.62717766737,1.84293428923147,4.9447706469432,102.5,79.5,15.5,8.8,43,"MB"
"2081","SW","01-13",12.3560590277778,77.3229166666667,8.09236111111111,1997.31284722222,0,11022.3,8.879,15.091,2.019725077021,3084.28826318032,0.540174170016272,11.4098448764446,97,62,9.4,6.8,44,"MB"
"2082","SW","01-14",12.6280034722222,81.4184027777778,8.97951388888889,1700.44201388889,0,13777.9,9.965,15.76,1.3396944591549,2758.92248966473,2.08957019399331,13.9188579952866,100.5,53.5,13.5,4.7,45,"MB"
"2083","SW","01-15",11.8787083333333,94.0729166666667,10.6319444444444,1314.696875,0,10333.4,10.651,12.787,0.552392085098476,2124.19947478248,1.28226458959883,7.51722035837558,101.5,76.5,12.7,8.5,46,"MB"
"2084","SW","01-16",14.7404965277778,90.7517361111111,12.9420138888889,1817.95,0,49600.3,12.594,17.094,1.38899533290472,4105.97905560746,1.0888116975393,7.02186707254384,101,77,15.4,11,47,"MB"
"2085","SW","01-17",14.4753680555556,102.269097222222,14.5659722222222,1599.60763888889,0,10677.8,12.497,16.332,0.917604689289056,2386.68463635038,0.777574464605284,0.94701983554312,103.5,99.5,16.3,13,48,"MB"
"2086","SW","01-18",13.9942916666667,87.609375,11.2493055555556,5647.60138888889,0,79911.6,10.651,22.717,2.37774021308172,10964.317671457,0.946587233503098,12.0389618198002,104,67.5,13,8.7,49,"MB"
"2087","SW","01-19",17.2786354166667,61.71875,9.27430555555556,4257.59652777778,0,74400.5,11.819,25.805,3.55477178277192,7589.93796794612,1.07627221714795,8.60783589819033,76.5,46.5,11.8,7.3,50,"MB"
"2088","SW","01-20",13.71615625,90.7725694444444,11.8618055555556,1539.28368055556,0,8611.2,10.553,16.523,1.3917632337599,2237.40454670613,1.67031873391309,10.3654231730372,101.5,62,14.3,8.5,51,"MB"
"2089","SW","01-21",11.5483368055556,75.4097222222222,6.60868055555556,5478.59548611111,0,74400.5,7.882,20.615,2.3528480557135,9917.64806935999,1.6704526902258,11.4548276233542,100.5,60.5,9.6,3.9,52,"MB"
"2090","SW","01-22",11.5325902777778,57.4010416666667,2.54097222222222,5072.06666666667,0,77156.1,7.481,21.378,2.86653991649634,9125.10505660874,1.57271656029198,12.1048597502479,79,37,5.9,-1.6,53,"MB"
"2091","SW","01-23",14.0401284722222,47.9756944444444,2.53402777777778,5346.58368055556,0,57867,8.581,23.484,3.67211411553536,9856.57461554588,1.84799215628169,7.04226411295573,61.5,37,6.7,-1.4,54,"MB"
"2092","SW","01-24",16.1104131944444,46.8680555555556,3.85347222222222,5355.77916666667,0,52355.9,12.11,25.222,3.03627648123278,8960.2344697838,3.30632196029804,12.4244737283104,84.5,34,10.6,-1.2,55,"MB"
"2093","SW","01-25",16.1038402777778,51.2378472222222,5.51979166666667,5688.49201388889,0,57867,10.651,25.61,3.63648078847154,10106.2141444401,2.35972093334684,3.86485886228179,60.5,41.5,11,2.1,56,"MB"
"2094","SW","01-26",18.2166041666667,34.9079861111111,1.80833333333333,4978.78194444444,0,38578,12.98,26.39,3.63856345895748,7715.63292092582,2.93280139829001,7.26952773987293,58.5,21,10.1,-3,57,"MB"
"2095","SW","01-27",15.5853611111111,40.1283185840708,1.25929203539823,7221.04791666667,0,115734.1,12.69,20.996,2.1927183489099,15406.503452046,1.12095599889285,4.68840646524086,49.5,32,NA,NA,58,"MB"
"2096","SW","01-28",14.8259166666667,NA,NA,4625.55104166667,0,74400.5,11.528,19.758,1.98719839383137,9942.17501170362,NA,NA,NA,NA,NA,NA,59,"MB"
"2097","SW","01-29",13.1166909722222,NA,NA,2124.38541666667,0,44089.2,11.334,15.76,1.13684252430801,4106.42588380205,NA,NA,NA,NA,NA,NA,60,"MB"
"2098","SW","01-30",13.1257013888889,NA,NA,4649.28541666667,0,104711.8,11.041,19.853,1.7204469258906,9700.84283086395,NA,NA,NA,NA,NA,NA,61,"MB"
"2099","SW","01-31",12.7615902777778,NA,NA,3422.34131944444,0,37200.2,10.455,16.903,1.41073709161109,6848.15874733529,NA,NA,NA,NA,NA,NA,62,"MB"
"2100","SW","02-01",12.6047847222222,NA,NA,1226.41875,0,35822.5,10.161,15.187,1.40931520506316,2731.82184316311,NA,NA,NA,NA,NA,NA,63,"MB"
"2101","SW","02-02",12.5136215277778,NA,NA,3663.48298611111,0,46844.8,9.571,16.523,1.6262976376068,7173.18685572397,NA,NA,NA,NA,NA,NA,64,"MB"
"2102","SW","02-03",12.0439861111111,NA,NA,2202.27673611111,0,57867,10.063,15.951,1.16132736135189,4994.42300580212,NA,NA,NA,NA,NA,NA,65,"MB"
"2103","SW","02-04",10.9664583333333,NA,NA,4930.23263888889,0,99200.7,6.775,17.95,2.1028901942302,12446.2934203989,NA,NA,NA,NA,NA,NA,66,"MB"
"2104","SW","02-05",7.73572916666667,NA,NA,5659.37638888889,0,99200.7,4.102,13.558,1.9874558675222,12079.0803119372,NA,NA,NA,NA,NA,NA,67,"MB"
"2105","SW","02-06",8.72853125,NA,NA,5336.57152777778,0,74400.5,4.311,16.808,3.25824068927756,10861.5345702813,NA,NA,NA,NA,NA,NA,68,"MB"
"2106","SW","02-07",9.03953125,NA,NA,6738.72534722222,0,93689.5,4.934,16.332,3.07046000351191,12765.1465539266,NA,NA,NA,NA,NA,NA,69,"MB"
"2107","SW","02-08",7.82168,NA,NA,4218.1808,0,49600.3,6.268,13.846,1.81684355230394,8998.91880661313,NA,NA,NA,NA,NA,NA,70,"MB"
"2108","SW","12-16",13.6689166666667,86.2976190476191,11.1511904761905,0,0,0,12.497,14.517,0.601841035096565,0,0.514253242106103,6.21508030345771,98.5,79,12.2,10.2,16,"MB"
"2109","SW","12-17",13.6198194444444,93.9427083333333,12.0510416666667,2673.20069444444,0,42711.4,11.334,21.76,1.69699517041183,4759.47039307714,0.910717616308728,5.18316246389959,100,75.5,14.3,9.7,17,"MB"
"2110","SW","12-18",13.7553194444444,73.5815972222222,8.31666666666667,3453.84895833333,0,49600.3,9.669,21.187,2.99015471999629,6353.4423556431,1.50904358570387,14.5862008753677,97,53,13.6,4.1,18,"MB"
"2111","SW","12-19",16.7149444444444,55.4114583333333,7.14409722222222,4175.11006944444,0,71644.9,12.787,25.805,3.15972578591861,8934.39192638696,1.25146599090962,7.35912815514397,70.5,43.5,9.2,3.7,19,"MB"
"2112","SW","12-20",13.5532013888889,78.6423611111111,9.346875,3372.52048611111,0,71644.9,11.431,17.855,1.72924021937517,6765.96615173642,2.49380919017544,14.227024781274,98,52.5,12.1,4.3,20,"MB"
"2113","SW","12-21",14.2619513888889,86.65625,11.5104166666667,4114.30069444444,0,110223,11.916,20.329,2.06722433653415,10606.7638934089,1.15035027236443,10.4967173813518,100.5,59,13,9.1,21,"MB"
"2114","SW","12-22",15.1188715277778,68.171875,8.78923611111111,4429.10833333333,0,104711.8,12.497,22.621,2.18129204770353,10365.9632686787,0.733415075029341,6.02484466742094,78.5,58.5,10.3,6.6,22,"MB"
"2115","SW","12-23",14.0825138888889,67.0538194444444,7.72777777777778,2532.77951388889,0,31689.1,11.625,19.377,2.00853679293831,4174.78828481497,0.698773883307223,5.07964984067519,75.5,54.5,9.8,6.6,23,"MB"
"2116","SW","12-24",13.9032847222222,78.859375,9.60972222222222,3578.60763888889,0,46844.8,10.748,20.615,1.83884648232248,7495.5746736713,3.26385162786286,15.7311974694885,100.5,54,13.8,5.4,24,"MB"
"2117","SW","12-25",12.1496458333333,96.0920138888889,10.7229166666667,5181.575,0,104711.8,9.176,18.711,2.04933794686732,12764.5603129059,2.10183986931377,8.00235410310266,102,73,14.4,5.4,25,"MB"
"2118","SW","12-26",11.6444722222222,65.5572916666667,5.00486111111111,5112.17256944444,0,104711.8,8.182,18.236,2.44754750590275,12287.9609800667,1.84769674349012,8.42259378215308,81.5,42.5,9.1,2.3,26,"MB"
"2119","SW","12-27",11.9130590277778,58.6875,3.05555555555556,4828.38541666667,0,88178.4,7.983,19.187,2.70711988075305,10507.7151585308,3.80713208892828,18.6329739378886,85.5,31,8.5,-2.9,27,"MB"
"2120","SW","12-28",10.5314965277778,38.5069444444444,-3.39583333333333,5567.1,0,143289.8,7.28,19.662,2.68411146348656,13435.9302369866,0.794394560511359,4.15047376125857,47,30,-1.2,-5.2,28,"MB"
"2121","SW","12-29",10.8244340277778,46.2465277777778,-0.857291666666667,5362.09930555556,0,165334.4,7.381,21.187,3.01371714680205,14109.2375938652,2.50859476433274,9.73910479036408,69.5,25,5.6,-4.4,29,"MB"
"2122","SW","12-30",11.1445173611111,57.9305555555556,2.65173611111111,5074.49756944444,0,159823.3,7.882,17.76,2.38743470853182,12902.0560111184,4.20479199498153,11.9487306501659,84.5,38.5,9.4,-2.3,30,"MB"
"2123","SW","12-31",10.4741493055556,61.7465277777778,2.80069444444444,4356.41319444444,0,148801,7.381,19.948,2.35796599037741,12048.180329029,2.90871564333246,14.2742545620555,82.5,37.5,6.3,-2.4,31,"MB"
"2124","Cluster","01-17",14.4630763888889,NA,NA,813.352083333333,0,5338.9,12.594,17.665,1.28899393782372,1314.10531323078,NA,NA,NA,NA,NA,NA,48,"SC"
"2125","Cluster","01-18",13.9709027777778,NA,NA,3281.92395833333,0,57867,12.013,18.996,1.46165634563835,7094.05411879306,NA,NA,NA,NA,NA,NA,49,"SC"
"2126","Cluster","01-19",14.9812013888889,NA,NA,3812.12222222222,0,115734.1,10.063,23.196,3.24121574295853,11745.1071718325,NA,NA,NA,NA,NA,NA,50,"SC"
"2127","Cluster","01-20",13.9258159722222,NA,NA,1115.82708333333,0,6544.5,11.528,16.237,1.07128257047649,1589.17644350837,NA,NA,NA,NA,NA,NA,51,"SC"
"2128","Cluster","01-21",12.8083368055556,NA,NA,6787.12118055556,0,154312.1,9.472,26.292,2.50352033700635,23079.5571434258,NA,NA,NA,NA,NA,NA,52,"SC"
"2129","Cluster","01-22",10.6703819444444,NA,NA,7220.746875,0,165334.4,6.268,24.931,3.91540902940516,24765.793678703,NA,NA,NA,NA,NA,NA,53,"SC"
"2130","Cluster","01-23",11.7360833333333,NA,NA,7733.34479166667,0,170845.6,5.655,28.357,4.64111920900499,27233.8504144396,NA,NA,NA,NA,NA,NA,54,"SC"
"2131","Cluster","01-24",14.3682430555556,NA,NA,7586.68611111111,0,165334.4,9.373,29.552,4.06303046088557,25067.6893335622,NA,NA,NA,NA,NA,NA,55,"SC"
"2132","Cluster","01-25",14.1204895833333,NA,NA,8063.88645833333,0,165334.4,7.983,34.691,5.40715079769559,26144.4047247026,NA,NA,NA,NA,NA,NA,56,"SC"
"2133","Cluster","01-26",15.8915104166667,NA,NA,6927.87951388889,0,115734.1,7.983,32.807,6.35241788365125,19396.4005234986,NA,NA,NA,NA,NA,NA,57,"SC"
"2134","Cluster","01-27",14.5787638888889,NA,NA,7865.765625,0,170845.6,7.481,31.268,4.75353746360801,25189.2474039428,NA,NA,NA,NA,NA,NA,58,"SC"
"2135","Cluster","01-28",13.94053125,NA,NA,6465.28993055556,0,165334.4,7.079,28.754,3.68136938793822,22190.9753292539,NA,NA,NA,NA,NA,NA,59,"SC"
"2136","Cluster","01-29",13.85471875,NA,NA,1191.99583333333,0,12400.1,12.883,16.618,0.78576664935783,2084.33753622831,NA,NA,NA,NA,NA,NA,60,"SC"
"2137","Cluster","01-30",13.4029965277778,NA,NA,2204.10659722222,0,39955.8,9.373,17.57,1.77930706768193,4394.52242329486,NA,NA,NA,NA,NA,NA,61,"SC"
"2138","Cluster","01-31",13.5183571428571,NA,NA,4525.82597402597,0,110223,11.722,17.475,1.50030637254015,12278.7520985224,NA,NA,NA,NA,NA,NA,62,"SC"
"2139","Cluster","01-01",8.84153125,53.7395833333333,-0.624305555555556,3900.10347222222,0,121245.2,2.943,19.472,3.44159502752936,11060.7824603591,2.98555748948755,12.0990351142917,78.5,34,5.7,-6.1,32,"SC"
"2140","Cluster","01-02",7.60449305555556,59.4427083333333,-0.212847222222222,4074.30868055556,0,99200.7,3.261,16.999,3.44493516725233,10762.7217195837,2.54011883811944,13.531136462375,84.5,33,4,-4.5,33,"SC"
"2141","Cluster","01-03",8.85778819444444,57.3368055555556,0.523263888888889,4106.44756944444,0,85422.8,3.788,19.472,4.08255400525862,10165.3460879842,3.98649030970269,9.97869330491512,81,40,8.1,-4.6,34,"SC"
"2142","Cluster","01-04",9.64378819444445,65.3263888888889,3.18333333333333,4277.73784722222,0,137778.7,4.311,18.426,4.15157182360489,11910.8691211183,4.93469548322844,12.3406666681098,89.5,45.5,8.5,-4.3,35,"SC"
"2143","Cluster","01-05",11.0932777777778,89.2534722222222,9.353125,722.419444444444,0,7233.4,7.381,14.325,1.6145278700376,1249.82960479192,1.10702096946231,9.66764720786868,100.5,69.5,11.1,5.8,36,"SC"
"2144","Cluster","01-06",10.6866284722222,95.34375,10.8364583333333,2822.43611111111,0,68889.3,6.674,16.523,2.76408096719208,6652.51849815079,2.35820695150625,5.5558515939321,101.5,82.5,14.3,6.6,37,"SC"
"2145","Cluster","01-07",14.4528263888889,92.0347222222222,12.9993055555556,3251.72569444444,0,104711.8,12.787,21.664,1.52084610060986,9267.08931873585,1.66530475714959,8.88930233988124,101.5,75.5,16,9.5,38,"SC"
"2146","Cluster","01-08",14.1947604166667,83.5138888888889,11.2663194444444,2591.79618055556,0,39955.8,10.651,18.616,1.99913612742821,5018.25392460338,0.61701568661583,8.56385005012296,96,62.5,12.4,9.6,39,"SC"
"2147","Cluster","01-09",13.8792569444444,90.3368055555556,11.771875,775.155555555556,0,14466.8,12.207,15.664,0.546186529209832,1503.21173750537,0.893690986940885,7.75570597211,100,77,14.2,10.4,40,"SC"
"2148","Cluster","01-10",12.2878680555556,96.09375,10.6322916666667,3780.54166666667,0,93689.5,8.779,18.901,1.75432123426212,9448.61102422878,1.52930683610409,3.60939962866991,101.5,83.5,14.1,6.3,41,"SC"
"2149","Cluster","01-11",12.2755208333333,83.6527777777778,9.87118055555556,2512.44895833333,0,33066.9,7.179,18.14,2.78543419686585,4806.20186447568,1.30350746161184,13.2499132569349,100,51.5,12,6.8,42,"SC"
"2150","Cluster","01-12",11.9992708333333,94.9947916666667,10.6118055555556,1945.66041666667,0,35822.5,9.472,15.282,1.76356759978374,3744.23942962679,1.40583634278205,5.30818255592612,101.5,82.5,13.1,7.7,43,"SC"
"2151","Cluster","01-13",11.9461423611111,78.7847222222222,9.05381944444444,842.246180555555,0,4994.5,7.682,14.613,2.01557687954666,1181.28019578801,1.02344604499082,7.63739488434602,96.5,66,10.8,6.8,44,"SC"
